time,phase,left_hip_yaw,left_hip_roll,left_hip_pitch,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_yaw,right_hip_roll,right_hip_pitch,right_knee,right_ankle_pitch,right_ankle_roll
2.840000000000002,0.8280000000000032,0.014270408026084981,0.2777876878528541,-0.8848160465214598,1.4010128560165678,-0.5681917593541981,-0.2781445284490881,-0.002388395128607415,-0.04769185246999445,-0.5177700764699606,0.896846376083889,-0.42913326393262763,0.04775157481925318
2.860000000000002,0.8620000000000032,0.012997168764103683,0.25410521491684035,-0.8644413237703138,1.3527565299272195,-0.5399754965048503,-0.25443021641872143,-0.0031508830340579003,-0.06288202010765281,-0.5080796936387344,0.8928830845067992,-0.4349024905518214,0.06296080866360215
2.880000000000002,0.8960000000000032,0.011681476419509427,0.22932312855288356,-0.8261756538530942,1.2798211386625835,-0.5049908171900714,-0.22961522963913938,-0.003913367275744629,-0.0780430790379654,-0.4977593737531573,0.8876866692870475,-0.4400800788989066,0.07814093373188226
2.900000000000002,0.9300000000000033,0.010395407764583578,0.20481816481812729,-0.7732230995928224,1.1875313398116425,-0.4653765712389206,-0.20507810650794253,-0.004675846967111865,-0.09316813991054854,-0.4868069191765229,0.8812413004413333,-0.44465235934213726,0.09328506065707748
2.920000000000002,0.9640000000000033,0.009184434015348646,0.18151294199493123,-0.7090448497522006,1.0815866484608625,-0.42337764748894613,-0.1817426023062581,-0.005438321221635623,-0.10825041199918876,-0.47521772166382964,0.8735267296641398,-0.4486036467547309,0.1083863986963469
2.940000000000002,0.9980000000000033,0.008071695714957102,0.15992022785645185,-0.6376962437035016,0.9690003695192813,-0.3819509220507653,-0.16012206339507234,-0.006200789152829842,-0.12328322089150001,-0.46298447725187336,0.8645177964453259,-0.45191603189538704,0.12343827342067425
2.960000000000002,0.03200000000000336,0.007064132473598693,0.14023710842373865,-0.5645091734844714,0.8595877370415494,-0.34557470574200755,-0.14041374927123715,-0.006963249874252577,-0.13826002539836957,-0.4500968248485187,0.8541837881063854,-0.4545691030326198,0.13843414362432063
2.980000000000002,0.06600000000000336,0.006290490805523289,0.12504822970973933,-0.5584800488885098,0.8633714618232706,-0.35528523491485786,-0.12520552526940631,-0.007947693179287342,-0.15750421995998484,-0.5210589348191632,0.9615877521222647,-0.4911560153263621,0.1577029547395045
3.000000000000002,0.10000000000000336,0.0055280236765292996,0.11002167280430139,-0.5558287920443344,0.8725345771664323,-0.3670101942290507,-0.1101599025469996,-0.009048167122759816,-0.17887745277838776,-0.5998915829316177,1.0781915941578046,-0.5291114380128404,0.1791037056367461
3.0200000000000022,0.13400000000000337,0.004765550119916073,0.09494487591785757,-0.5524546004251532,0.8804000190570398,-0.3781718214432723,-0.09506403972301593,-0.010248414787908307,-0.20200077730390756,-0.676084738813211,1.1868790946059191,-0.5618329927793742,0.20225704330568312
3.0400000000000023,0.16800000000000337,0.004003071022164805,0.07982449865095652,-0.548376604253969,0.8869935648456764,-0.38877681726567903,-0.07992459641463681,-0.011527524820649065,-0.22640385187504508,-0.7455205423674262,1.2807178913293489,-0.586507904138471,0.2266921032397732
3.0600000000000023,0.20200000000000337,0.0032405872697953354,0.06466731894986916,-0.5436114724015273,0.8923360125479469,-0.39882935681325127,-0.06474835058476235,-0.01284294159740371,-0.25121608005765694,-0.8044870217720683,1.354239814512457,-0.601374529184372,0.25153722491605846
3.0800000000000023,0.23600000000000337,0.0024780997493599882,0.04948021550313355,-0.5381736614002036,0.8964436904375463,-0.4083313500350002,-0.04954218093855468,-0.014125792870461415,-0.2751133572976472,-0.8491506141592323,1.4024886863087933,-0.6052935503265641,0.2754665815794642
3.1000000000000023,0.27000000000000335,0.0017156093474373713,0.03427014945540368,-0.532075597860415,0.899328843305284,-0.4172826454238884,-0.034313048637305915,-0.015281514307108456,-0.2963702962969238,-0.8752774474221467,1.420337368916851,-0.5973411804710222,0.2967524211974037
